Voltage U1;Corriente IA
42,8;3,41
42,83;3,38
42,85;3,34
42,88;3,29
42,9;3,27
42,93;3,22
42,95;3,19
42,97;3,16
43;3,13
43,02;3,11
43,05;3,09
43,07;3,02
43,1;3,02
43,12;2,96
43,15;2,95
43,17;2,92
43,19;2,88
43,22;2,82
43,24;2,83
43,27;2,77
43,29;2,79
43,32;2,73
43,34;2,72
43,36;2,67
43,39;2,67
43,41;2,61
43,44;2,64
43,46;2,57
43,49;2,59
43,51;2,54
43,54;2,55
43,56;2,51
43,58;2,53
43,61;2,46
43,63;2,48
43,66;2,42
43,68;2,44
43,71;2,4
43,73;2,42
43,76;2,37
43,78;2,39
43,8;2,35
43,83;2,4
43,85;2,35
43,88;2,37
43,9;2,33
43,93;2,33
43,95;2,29
43,98;2,32
44;2,27
44,02;2,29
44,05;2,26
44,07;2,28
44,1;2,29
44,12;2,32
44,15;2,3
44,17;2,34
44,2;2,32
44,22;2,36
44,24;2,35
44,27;2,35
44,29;2,35
44,32;2,37
44,34;2,36
44,37;2,38
44,39;2,38
44,41;2,41
44,44;2,44
44,46;2,44
44,49;2,47
44,51;2,48
44,54;2,49
44,56;2,54
44,59;2,56
44,61;2,55
44,63;2,58
44,66;2,57
44,68;2,6
44,71;2,62
44,73;2,63
44,76;2,64
44,78;2,67
44,81;2,68
44,83;2,75
44,85;2,78
44,88;2,83
44,9;2,86
44,93;2,91
44,95;2,92
44,98;2,98
45;2,99
45,03;3,04
45,05;3,03
45,07;3,07
45,1;3,08
45,12;3,15
45,15;3,16
45,17;3,23
45,2;3,23
45,22;3,3
45,25;3,31
45,27;3,39
45,29;3,42
45,32;3,49
45,34;3,49
45,37;3,56
45,39;3,54
45,42;3,61
45,44;3,61
45,47;3,66
45,49;3,68
45,51;3,75
45,54;3,77
45,56;3,87
45,59;3,89
45,61;3,96
45,64;4
45,66;4,06
45,68;4,09
45,71;4,14
45,73;4,15
45,76;4,21
45,78;4,24
45,81;4,27
45,83;4,3
45,86;4,34
45,88;4,37
45,9;4,43
45,93;4,47
45,95;4,53
45,98;4,55
46;4,59
46,03;4,64
46,05;4,68
46,08;4,69
46,1;4,73
46,12;4,74
46,15;4,78
46,17;4,8
46,2;4,82
46,22;4,85
46,25;4,87
46,27;4,89
46,3;4,93
46,32;4,95
46,34;4,98
46,37;5,02
46,39;5,05
46,42;5,08
46,44;5,09
46,47;5,1
46,49;5,12
46,52;5,13
46,54;5,12
46,56;5,15
46,59;5,12
46,61;5,14
46,64;5,13
46,66;5,14
46,69;5,13
46,71;5,16
46,73;5,11
46,76;5,18
46,78;5,15
46,81;5,17
46,83;5,14
46,86;5,14
46,88;5,08
46,91;5,1
46,93;5,04
46,95;5,05
46,98;4,98
47;4,99
47,03;4,96
47,05;4,98
47,08;4,92
47,1;4,95
47,13;4,9
47,15;4,92
47,17;4,86
47,2;4,86
47,22;4,8
47,25;4,8
47,27;4,7
47,3;4,7
47,32;4,62
47,35;4,61
47,37;4,55
47,39;4,54
47,42;4,48
47,44;4,47
47,47;4,4
47,49;4,42
47,52;4,36
47,54;4,34
47,57;4,27
47,59;4,22
47,61;4,17
47,64;4,15
47,66;4,06
47,69;4,04
47,71;3,96
47,74;3,93
47,76;3,91
47,78;3,88
47,81;3,83
47,83;3,81
47,86;3,76
47,88;3,74
47,91;3,71
47,93;3,67
47,96;3,63
47,98;3,58
48;3,53
48,03;3,49
48,05;3,44
48,08;3,4
48,1;3,38
48,13;3,33
48,15;3,31
48,18;3,26
48,2;3,26
48,22;3,25
48,25;3,23
48,27;3,18
48,3;3,16
48,32;3,1
48,35;3,1
48,37;3,05
48,4;3,02
48,42;2,97
48,44;2,96
48,47;2,91
48,49;2,94
48,52;2,88
48,54;2,9
48,57;2,85
48,59;2,86
48,62;2,83
48,64;2,85
48,66;2,79
48,69;2,82
48,71;2,77
48,74;2,79
48,76;2,78
48,79;2,79
48,81;2,75
48,84;2,78
48,86;2,74
48,88;2,78
48,91;2,73
48,93;2,74
48,96;2,73
48,98;2,76
49,01;2,73
49,03;2,77
49,05;2,73
49,08;2,8
49,1;2,77
49,13;2,81
49,15;2,79
49,18;2,82
49,2;2,79
49,23;2,84
49,25;2,8
49,27;2,84
49,3;2,81
49,32;2,85
49,35;2,88
49,37;2,93
49,4;2,93
49,42;2,99
49,45;3
49,47;3,05
49,49;3,06
49,52;3,09
49,54;3,09
49,57;3,13
49,59;3,1
49,62;3,14
49,64;3,15
49,67;3,2
49,69;3,22
49,71;3,25
49,74;3,27
49,76;3,33
49,79;3,36
49,81;3,43
49,84;3,45
49,86;3,48
49,89;3,52
49,91;3,54
49,93;3,57
49,96;3,6
49,98;3,62
50,01;3,65
50,03;3,69
50,06;3,74
50,08;3,81
50,1;3,86
50,13;3,91
50,15;3,98
50,18;4,03
50,2;4,08
50,23;4,12
50,25;4,16
50,28;4,2
50,3;4,23
50,32;4,25
50,35;4,29
50,37;4,33
50,4;4,38
50,42;4,44
50,45;4,48
50,47;4,54
50,5;4,59
50,52;4,66
50,54;4,72
50,57;4,76
50,59;4,78
50,62;4,83
50,64;4,84
50,67;4,9
50,69;4,92
50,72;4,96
50,74;5
50,76;5,07
50,79;5,11
50,81;5,2
50,84;5,23
50,86;5,28
50,89;5,32
50,91;5,38
50,94;5,4
50,96;5,45
50,98;5,45
51,01;5,51
51,03;5,52
51,06;5,57
51,08;5,58
51,11;5,63
51,13;5,63
51,15;5,69
51,18;5,7
51,2;5,75
51,23;5,77
51,25;5,8
51,28;5,85
51,3;5,88
51,33;5,88
51,35;5,93
51,37;5,9
51,4;5,92
51,42;5,93
51,45;5,91
51,47;5,92
51,5;5,93
51,52;5,93
51,55;5,95
51,57;5,94
51,59;5,93
51,62;5,95
51,64;5,95
51,67;5,95
51,69;5,94
51,72;5,93
51,74;5,92
51,77;5,93
51,79;5,89
51,81;5,88
51,84;5,81
51,86;5,81
51,89;5,76
51,91;5,76
51,94;5,73
51,96;5,75
51,99;5,69
52,01;5,73
52,03;5,68
52,06;5,68
52,08;5,62
52,11;5,59
52,13;5,51
52,16;5,51
52,18;5,42
52,2;5,41
52,23;5,33
52,25;5,32
52,28;5,28
52,3;5,27
52,33;5,19
52,35;5,2
52,38;5,12
52,4;5,12
52,42;5,04
52,45;5,03
52,47;4,95
52,5;4,94
52,52;4,84
52,55;4,84
52,57;4,75
52,6;4,74
52,62;4,66
52,64;4,65
52,67;4,57
52,69;4,57
52,72;4,49
52,74;4,52
52,77;4,45
52,79;4,42
52,82;4,35
52,84;4,31
52,86;4,24
52,89;4,23
52,91;4,14
52,94;4,11
52,96;4,03
52,99;4
53,01;3,98
53,04;3,97
53,06;3,91
53,08;3,89
53,11;3,84
53,13;3,83
53,16;3,8
53,18;3,76
53,21;3,73
53,23;3,69
53,26;3,64
53,28;3,62
53,3;3,58
53,33;3,56
53,35;3,54
53,38;3,49
53,4;3,48
53,43;3,47
53,45;3,45
53,47;3,47
53,5;3,46
53,52;3,41
53,55;3,41
53,57;3,37
53,6;3,38
53,62;3,35
53,65;3,33
53,67;3,29
53,69;3,3
53,72;3,27
53,74;3,31
53,77;3,28
53,79;3,31
53,82;3,28
53,84;3,31
53,87;3,29
53,89;3,33
53,91;3,29
53,94;3,34
53,96;3,3
53,99;3,35
54,01;3,34
54,04;3,37
54,06;3,34
54,09;3,38
54,11;3,36
54,13;3,41
54,16;3,39
54,18;3,42
54,21;3,43
54,23;3,47
54,26;3,45
54,28;3,51
54,31;3,5
54,33;3,56
54,35;3,54
54,38;3,58
54,4;3,59
54,43;3,64
54,45;3,64
54,48;3,7
54,5;3,71
54,52;3,77
54,55;3,79
54,57;3,84
54,6;3,86
54,62;3,91
54,65;3,92
54,67;3,97
54,7;3,99
54,72;4,04
54,74;4,06
54,77;4,09
54,79;4,11
54,82;4,17
54,84;4,19
54,87;4,26
54,89;4,29
54,92;4,34
54,94;4,41
54,96;4,47
54,99;4,5
55,01;4,57
55,04;4,6
55,06;4,66
55,09;4,69
55,11;4,72
55,14;4,77
55,16;4,8
55,18;4,84
55,21;4,9
55,23;4,93
55,26;5
55,28;5,06
55,31;5,12
55,33;5,19
55,36;5,23
55,38;5,28
55,4;5,34
55,43;5,4
55,45;5,43
55,48;5,5
55,5;5,51
55,53;5,58
55,55;5,61
55,57;5,68
55,6;5,72
55,62;5,79
55,65;5,8
55,67;5,9
55,7;5,92
55,72;6
55,75;6,01
55,77;6,08
55,79;6,1
55,82;6,18
55,84;6,18
55,87;6,26
55,89;6,26
55,92;6,32
55,94;6,35
55,97;6,41
55,99;6,42
56,01;6,49
56,04;6,5
56,06;6,56
56,09;6,57
56,11;6,62
56,14;6,63
56,16;6,67
56,19;6,66
56,21;6,71
56,23;6,71
56,26;6,74
56,28;6,74
56,31;6,77
56,33;6,78
56,36;6,81
56,38;6,8
56,41;6,84
56,43;6,83
56,45;6,84
56,48;6,83
56,5;6,83
56,53;6,83
56,55;6,84
56,58;6,83
56,6;6,82
56,62;6,81
56,65;6,8
56,67;6,82
56,7;6,79
56,72;6,79
56,75;6,77
56,77;6,75
56,8;6,72
56,82;6,73
56,84;6,68
56,87;6,69
56,89;6,62
56,92;6,61
56,94;6,59
56,97;6,58
56,99;6,53
57,02;6,52
57,04;6,45
57,06;6,46
57,09;6,4
57,11;6,37
57,14;6,32
57,16;6,3
57,19;6,22
57,21;6,21
57,24;6,13
57,26;6,13
57,28;6,06
57,31;6,04
57,33;5,96
57,36;5,94
57,38;5,86
57,41;5,85
57,43;5,77
57,46;5,76
57,48;5,68
57,5;5,67
57,53;5,61
57,55;5,59
57,58;5,5
57,6;5,5
57,63;5,42
57,65;5,41
57,68;5,36
57,7;5,33
57,72;5,25
57,75;5,24
57,77;5,15
57,8;5,14
57,82;5,06
57,85;5,01
57,87;4,95
57,89;4,92
57,92;4,87
57,94;4,86
57,97;4,79
57,99;4,78
58,02;4,72
58,04;4,69
58,07;4,66
58,09;4,62
58,11;4,57
58,14;4,55
58,16;4,49
58,19;4,47
58,21;4,45
58,24;4,42
58,26;4,4
58,29;4,38
58,31;4,33
58,33;4,32
58,36;4,31
58,38;4,28
58,41;4,28
58,43;4,24
58,46;4,23
58,48;4,21
58,51;4,21
58,53;4,2
58,55;4,19
58,58;4,14
58,6;4,15
58,63;4,11
58,65;4,12
58,68;4,09
58,7;4,09
58,73;4,07
58,75;4,08
58,77;4,05
58,8;4,09
58,82;4,07
58,85;4,08
58,87;4,09
58,9;4,09
58,92;4,09
58,94;4,12
58,97;4,11
58,99;4,15
59,02;4,15
59,04;4,16
59,07;4,17
59,09;4,2
59,12;4,2
59,14;4,26
59,16;4,24
59,19;4,28
59,21;4,27
59,24;4,32
59,26;4,33
59,29;4,37
59,31;4,34
59,34;4,4
59,36;4,41
59,38;4,46
59,41;4,46
59,43;4,51
59,46;4,53
59,48;4,59
59,51;4,59
59,53;4,65
59,56;4,66
59,58;4,72
59,6;4,74
59,63;4,79
59,65;4,81
59,68;4,88
59,7;4,92
59,73;4,99
59,75;5,02
59,78;5,07
59,8;5,12
59,82;5,17
59,85;5,2
59,87;5,24
59,9;5,29
59,92;5,35
59,95;5,39
59,97;5,43
59,99;5,48
